X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8572455.40942119,4697236.31523558,13022552_14022552_15081252,15081252,6908,SOUTH CAPITOL ST BN & CHESAPEAKE ST SE & CHESAPEAKE ST SW,13,e41f0d0d95c24d018d6a52655b9ad315,4184,,4373983
-8572257.49977838,4705586.87990285,13000102_13047972_58011892,13000102,244.28300476,1ST ST SE & INDEPENDENCE AVE SE & Driveway-58011892,13,60732cc894df0d564188ee24fb027691,2208,,4374007
-8575656.2394457,4713959.05070471,11001602_11018782,11001602,5155.47509766,16TH ST NW & BUCHANAN ST NW,13,b90bccc56a94661f8755b99030e7b8b2,5278,,4374017
-8580302.31155989,4716904.07019226,11067142_11092692,11067142,1380.72802734,OLIVER ST NW & WESTERN AVE NW,13,9279e216749caec16fe8693e72dd3c4f,6235,,4374024
-8574609.96805164,4707407.98554072,11001102_47089432,47089432,89.88600159,PALMER ALY NW & 11TH ST NW,13,070704abfcf4a5deaa406d0f96ff4aff,2274,,4374035
-8573121.10288896,4705363.28360977,14000202_14019822_36002582,14019822,267.34500122,C ST SW & Ramp-36002582 & 2ND ST SW,13,a359213dfe02affc43d1d2e9ef1151a2,2175,,4374043
-8574038.20163284,4709684.92966253,11000702_11036722_11040042,11036722,1268.43798828,FLORIDA AVE NW & 7TH ST NW & GEORGIA AVE NW,13,aa205ed493bcbe9cd86470c5178f5a46,2056,,4374044
-8573817.63786141,4705483.05403794,14000602_14059472,14000602,75.57800293,6TH ST SW & MARYLAND AVE SW,13,573f5b3798e12d733e4b109555404b33,1202,,4374046
-8575444.94065908,4709949.81766221,11001502_11088462,11088462,1878.80200195,V ST NW & 15TH ST NW,13,f6598f9229e00ac352f5a7a5470d9ac2,5080,,4374065
-8575244.22505827,4713349.05171412,11001402_11088012,11088012,1685.67004395,UPSHUR ST NW & 14TH ST NW,13,a207b32fcb13981ea28669a7ea48ab8f,5072,,4374072
-8573808.49883163,4711694.70354235,11052322_11090872,11052322,372.76098633,KENYON ST NW & WARDER ST NW,13,447642b85bc658f44bae5a79522a3b84,5179,,4374074
-8570536.86239356,4711010.38918334,12001202_12038092,12038092,1606.62695313,FRANKLIN ST NE & 12TH ST NE,13,84ee1d4a8f29728d2615903e8fe106aa,3153,,4374102
-8574269.02031731,4709020.19935255,11000902_11075462,11000902,2442.39697266,9TH ST NW & RHODE ISLAND AVE NW,13,2f3c62686bcc6e99f50f44079d40b612,2083,,4374115
-8569756.1765692,4709154.00123464,12035292_12092622,12092622,1525.64697266,WEST VIRGINIA AVE NE & FENWICK ST NE,13,c2e802efd31b24b46e3b5126155baae6,3432,,4374129
-8574908.3456043,4712629.05141643,11001302_11051352_11073252,11051352,59.00299835,KANSAS AVE NW & 13TH ST NW & QUEBEC PL NW,13,37cda62daa6a2fda130013f9c6c9be94,5042,,4374171
-8580550.97077029,4714468.01952605,11004102_11017482_11094052,11017482,2166.62792969,BRANDYWINE ST NW & 41ST ST NW & WISCONSIN AVE NW,13,084e2ade9d6924b9d4c3f95990dbdcf0,6131,,4374179
-8578517.01175097,4716090.06786547,11003102_11060642_58024772,11003102,1795.79504395,31ST ST NW & MILITARY RD NW & Driveway-58024772,13,c7ef8f0993239a4be5f6382c019d1a9f,6017,,4374269
-8574418.94686613,4709790.25995937,11087232_11089442,11087232,1021.00799561,U ST NW & VERMONT AVE NW,13,890a5844dca57698a2b29bb5e0cfc347,2156,,4374272
-8571827.85319375,4707718.27387649,12000302_12050892,12050892,609.51397705,K ST NE & 3RD ST NE,13,589679a79768f2b8f165755751dbd922,3053,,4374280
-8571537.66937838,4708317.90334011,12000502_12036722,12036722,949.92401123,FLORIDA AVE NE & 5TH ST NE,13,db8eab1334b4f4d7cad137eb00b138ba,3067,,4374291
-8576243.5058611,4710171.05329757,11001802_11051152,11051152,557.97900391,KALORAMA RD NW & 18TH ST NW,13,106e3a01ef973228381b3927f5b27c8c,1234,,4374294
-8566988.51586538,4702861.53623177,13003302_13020732_13069812,13069812,4441.36376953,PENNSYLVANIA AVE SE & 33RD ST SE & CARPENTER ST SE,13,22a9ee1fd1c042283aaa38c8dc0f1505,4198,,4374298
-8572609.92467579,4708166.474086,11057852_12057852_15065322,12057852,0,M ST NE & M ST NW & NORTH CAPITOL ST BN,13,6f5ac909a4c8b911763abd5b6fc01e42,2221,,4374309
-8576496.45473527,4708803.53810454,11031202_36005692,11031202,279.39099121,DUPONT CIR NW & Ramp-36005692,13,dad42427dbb2a671dfc219be1b3219bb,1195g,,4374322
-8571564.30899646,4713187.90142022,12043812_12084892,12084892,408.48400879,TAYLOR ST NE & HAWAII AVE NE,13,0369cf0e69f44789915792bfa0cfbd5b,5244,,4374330
-8574899.23262854,4708660.27684084,11001302_11056552,11056552,0,LOGAN CIR NW & 13TH ST NW,13,95e1223e94b2b9588a585033a12698b5,2157a,,4374371
-8571998.33449968,4707718.38458569,12000202_12050892,12050892,476.67401123,K ST NE & 2ND ST NE,13,818cb9e9c20bae6a05710ba2c213799f,3048,,4374379
-8572588.44741542,4704396.22214543,13047772_25081251_36001382_36004472,36001382,0,Ramp-36001382 & SOUTH CAPITOL ST SE Service Rd & Ramp-36004472 & I ST SE,13,c6b5ccc2bcf35b940a5137d403e2e9e9,2226,,4374390
-8563965.41753205,4708805.76135925,12009132_12031982_12061162,12061162,2554.66601563,MINNESOTA AVE NE & ADDISON RD NE & EASTERN AVE NE,13,33643ce618314df828e7e0462f48b031,4082,,4374395
-8577846.70742166,4707720.68256048,11002702_11050892_11093212_11093212A_11093212A_11093212A_36000182,11093212A,0,WHITEHURST FWY NW & 27TH ST NW & WHITEHURST FWY NW & Ramp-36000182 & K ST NW,13,646753ea51b01ff0b3ea826d549e77fe,1237,,4374407
-8581483.2072575,4709937.43790478,11028292_11037892,11037892,1664.23999023,FOXHALL RD NW & DEERFIELD RD NW,13,1d0d2d21837437ea1281e84114cbc179,6208,,4374416
-8570754.68208904,4712534.4145156,12060582_12069942,12060582,1859.96203613,MICHIGAN AVE NE & PERRY ST NE,13,caabb34b7b07686dd84e8f79320fa0e8,3465,,4374426
-8577037.5362073,4707119.63342215,11002202_11038612,11038612,2689.1809082,G ST NW & 22ND ST NW,13,ebc95d6a1c6236a80a70e28120cf5eaa,1147,,4374442
-8561643.41999046,4706202.10124528,12012932_12059512_12081512_36003332,12059512,0,MARYLAND PARK DR NE & BANKS PL NE & SOUTHERN AVE NE & Ramp-36003332,13,bfe19b2ffd847468951666f4f3e80347,4243a,,4374444
-8577985.78420709,4709799.14751385,11059602_11091582,11091582,767.29797363,WATERSIDE DR NW & MASSACHUSETTS AVE NW,13,588f3750b5a1075c5e28d5d299f72bf7,6109,,4374458
-8574722.59531361,4704872.74476035,14001202_36002312,36002312,66.27600098,Ramp-36002312 & 12TH ST SW,14,3e281716d85a95be1a658544aa1ddec6,1218,,4374475
-8568266.82058774,4700598.54466709,13009362_13049662,13009362,2873.65405273,ALABAMA AVE SE & JASPER ST SE,13,dc3e3dd470e83e52c3895643c0347838,4097a,,4374476
-8576601.2746539,4706704.91901423,11002002_11031332_11031422A_11031422A,11002002,264.1289978,20TH ST NW & E ST NW & E EXPY NW,13,99a976ff903198e96ea26f4767633fba,1118,,4374484
-8580414.32421753,4708210.37596104,11020212_11037892,11037892,0,FOXHALL RD NW & CANAL RD NW,14,c03f01d44053ee6af8083f6ee952ca87,6059,,4374486
-8571828.2431809,4706216.12508314,12000302_12025352,12025352,612.60900879,CONSTITUTION AVE NE & 3RD ST NE,13,ce3cfee5d12bdd3ea242db3e9462d536,3054b,,4374515
-8573816.93418337,4707116.88247706,11000602_11038612,11000602,692.15997314,6TH ST NW & G ST NW,13,5a4597f25615cf746ef50d706116e93c,2043,,4374516
-8573121.55374686,4706804.21426494,11000202_11031332_11061392,11061392,149.68200684,MITCH SNYDER PL NW & 2ND ST NW & E ST NW,13,972ee41eb143e8a7435fe881a2c32162,2012,,4374518
-8573404.85950345,4707328.40506775,11000402_11042442,11042442,711.96697998,H ST NW & 4TH ST NW,13,6ed433856b0a3cd5518e2340d36c8407,2027a,,4374523
-8579566.9282682,4715184.88138287,11035552_11063762,11035552,919.49597168,FESSENDEN ST NW & NEBRASKA AVE NW,13,0611cbdde83acb9984010d561c3f233a,6112,,4374533
-8576627.86870773,4709162.02976791,11025152_11074162_21025151_21025153,11025152,1363.20495605,CONNECTICUT AVE NW & R ST NW & CONNECTICUT AVE NW Service Rd & CONNECTICUT AVE NW Service Rd,13,d8101b60504ddfc20a1eda7e195abedf,1116,,4374542
-8573294.09377328,4703991.9236747,14000302_14057852_58013312,14000302,1263.47302246,3RD ST SW & M ST SW & Driveway-58013312,13,cb88392992f0b43b6823843ed2c9ea61,2184,,4374551
-8576246.09784337,4706701.40454081,11001802_11031332,11031332,2494.07910156,E ST NW & 18TH ST NW,13,69ef42c86588eff1645842fb9f9c96a3,1086,,4374557
-8580538.30697025,4716387.05491039,11004102_11056292,11004102,2062.64404297,41ST ST NW & LIVINGSTON ST NW,13,4cda4e79ee6b8a36a79d720891647247,6039,,4374568
-8569587.94213001,4702523.76755094,13001602_13040752*1,13040752,888.78997803,GOOD HOPE RD SE & 16TH ST SE,13,1e376c74bbc1d75f5266a798e83e4730,4116,,4374579
-8573137.78141557,4718060.93662374,11020862_11031982_11093532,11020862,0,CARROLL ST NW & EASTERN AVE NW & WILLOW ST NW,13,95dd1334a28f10e027e25818badf78bb,5116,,4374590
-8579439.15960945,4715376.78796487,11025152_11063762,11063762,3496.06201172,NEBRASKA AVE NW & CONNECTICUT AVE NW,13,c6872def31b852ce8ffa2b286bea8e16,6075,,4374609
-8575159.13578562,4707550.07152244,11001402_11047772,11047772,1782.96203613,I ST NW & 14TH ST NW,13,9c82b143451d141daf9c1946e579506e,1015,,4374634
-8565703.39504033,4706990.7949861,12061162_58019672,58019672,0,Driveway-58019672 & MINNESOTA AVE NE,13,7a0f9c1d7e29e0e603b4cd40c9dfe38d,4272,,4374639
-8575663.35274998,4709790.93116355,11001602_11064222_11087232,11001602,1922.10095215,16TH ST NW & NEW HAMPSHIRE AVE NW & U ST NW,13,81390be33abd49f204cae187d73395fb,1061,,4374657
-8576597.92269793,4708950.2839113,11002002_11072862,11002002,2007.06799316,20TH ST NW & Q ST NW,13,2560adb79e337afdc219135a18443b02,1130,,4374680
-8580009.87653192,4709164.05320113,11003902_11075332,11075332,981.44799805,RESERVOIR RD NW & 39TH ST NW,13,fd576600b64dd2a9e617914d5b5d835d,6038,,4374687
-8573669.25011385,4718573.39606408,11031982_11070522,11031982,1020.77197266,EASTERN AVE NW & PINEY BRANCH RD NW,13,e21034fc22dd653c99c27964dc277389,5164,,4374705
-8571991.87531729,4706613.0734089,12000202_12026912,12026912,481.59100342,D ST NE & 2ND ST NE,13,cba53ac0cf1e0a71d79872a840f7f4b9,3047,,4374749
-8570659.77466007,4705817.61275853,13001102_13065392_15031912,13065392,1316.4119873,NORTH CAROLINA AVE SE & 11TH ST SE & EAST CAPITOL ST BN,13,0c7ffa7a51e384f9dc60cb1b66b766a6,4221,,4374760
-8573816.39194907,4709223.57500517,11000602_11075462,11000602,2327.00292969,6TH ST NW & RHODE ISLAND AVE NW,13,69a27ed9aecddb748689b8bdc327b189,3019,,4374766
-8575555.62387065,4711228.5998705,11001502_11024632,11024632,1577.70605469,COLUMBIA RD NW & 15TH ST NW,13,532dd51fea1e9418a61ac231f7465562,5076,,4374774
-8571665.32800257,4705584.72373995,13000402_13047972,13000402,245.37199402,4TH ST SE & INDEPENDENCE AVE SE,13,63f50a9c7863d8115a2c6a5a13397da6,4011,,4374775
-8572257.90782602,4706782.34505784,12000102_12024732,12000102,683.85998535,1ST ST NE & COLUMBUS CIR NE,13,c56bf0c7276c7aa494db09f82eda5ae6,2165,,4374788
-8575345.24152564,4707735.52223599,11089442_21050893,11089442,148.35400391,VERMONT AVE NW & K ST NW Service Rd,13,48125a664c1a0167480e7f99c9751a04,1038,,4374793
-8574221.51014742,4711821.4913689,11040042_11053752*1,11040042,1665.51000977,GEORGIA AVE NW & LAMONT ST NW,13,d285e8f5ec865bca3dc12435e0eeaf78,5277,,4374815
-8576599.88054013,4707298.398159,11002002_11042442,11002002,724.73400879,20TH ST NW & H ST NW,13,ba2090cf98ee2d1626d9f6f4752680c4,1238,,4374826
-8579562.64414332,4714813.29984275,11027492_11075272,11075272,1803.24499512,RENO RD NW & DAVENPORT ST NW,13,c775c1e212a4dd22f46ca12e964fc7f7,6247,,4374832
-8572956.1888937,4706226.85948942,11000102_11025352,11000102,210.43400574,1ST ST NW & CONSTITUTION AVE NW,13,0a6508817906fde6e0e91150c8c2b486,2002,,4374862
-8572802.34058198,4705224.5696281,14026912_14028662_14091201_14091202_14091203_36001892_36001972,14026912,150.21699524,D ST SW & DELAWARE AVE SW & WASHINGTON AVE SW & WASHINGTON AVE SW & WASHINGTON AVE SW & Ramp-36001892 & Ramp-36001972,13,b2c286f7485e68b10519a9cb2e55ae13,2203,,4374864
-8561959.22680256,4705892.5910204,12081512_13081512_15031912,12081512,0,SOUTHERN AVE NE & SOUTHERN AVE SE & EAST CAPITOL ST BN,13,48f6f64309c8cc629964f95ae43adb16,4180,,4374891
-8574899.09580578,4708626.1195678,11001302_47035612,47035612,0,Alley-47035612 & 13TH ST NW,13,ea4172c001d7352320cbe04e507ce19f,2157a,,4374903
-8570321.36170407,4699447.53305911,13001302_13009362_58017442,58017442,0,Driveway-58017442 & 13TH ST SE & ALABAMA AVE SE,13,aca27374eeae58f6b200ee2a727f7c2f,4204,,4374919
-8569836.90052709,4707388.89167384,12036722_12042442,12036722,2458.95092773,FLORIDA AVE NE & H ST NE,13,cf268e50bac3582a4569156f96c2e01c,3449,,4374929
-8572411.62270593,4715253.27334444,12016382_12076052_12076702,12016382,0,BLAIR RD NE & RIGGS RD NE & ROCK CREEK CHURCH RD NE,13,4f51eecf7aaed320713ad4033867de5e,5188,,4374936
-8572256.1435872,4703350.9838726,13000102_13071892,13000102,1678.89001465,1ST ST SE & POTOMAC AVE SE,13,2656a8a8a4054b3c47312623754d20c4,2267,,4374944
-8580341.64793624,4714023.3698928,11063762_11085182*1,11063762,2232.82397461,NEBRASKA AVE NW & TENLEY CIR NW,13,bf813d5c47ae46e02646e6f8fe686783,6156d,,4374951
-8576793.65836288,4708163.25140037,11002102_11057852,11057852,3137.99609375,M ST NW & 21ST ST NW,13,6dfd853c6a7561632679363daf02f2e8,1140,,4374953
-8574898.38006872,4709949.95895786,11001302_11088462,11088462,1453.00402832,V ST NW & 13TH ST NW,13,ae9ca1693ba7b81fcf3d0597689e30f8,5051,,4374954
-8572259.58586987,4705901.44307394,12000102_13000102_15031912,13000102,0,1ST ST SE & 1ST ST NE & EAST CAPITOL ST BN,13,da54311e9be109b127830ad5b98968ac,2230,,4374970
-8571665.32169903,4706613.22249698,12000402_12026912,12000402,552.91900635,4TH ST NE & D ST NE,13,7b1cabb52c09dc1f8576198f89d23201,3057,,4374980
-8576793.95508635,4707719.96443865,11002102_11050892,11050892,3258.08691406,K ST NW & 21ST ST NW,13,25194deb7086f73963bb64fa1fb74ee7,1138,,4374996
-8575690.26384771,4708365.94506545,11078712_21001601_36005192,21001601,121.65499878,16TH ST NW Service Rd & SCOTT CIR NW & Ramp-36005192,13,bfd06a69d411c64b064b0b29bdb81366,1059e,,4374999
-8573293.06372092,4706019.14501009,11000302_11058242,11000302,92.63500214,3RD ST NW & MADISON DR NW,13,83647607322955cae8fa63f74c96181b,2022,,4375005
-8571828.95652559,4704606.76503226,13000302_13089892_36002932,36002932,0,Ramp-36002932 & 3RD ST SE & VIRGINIA AVE SE,13,15be4137a9520dd715f56a51e8eaeb45,4009,,4375014
-8574040.6880293,4705579.80469108,14000702_14047972,14047972,1115.05505371,INDEPENDENCE AVE SW & 7TH ST SW,13,e9fe775938006f5e646a48f3246e4b9c,1208,,4375017
-8574673.75869194,4716822.63925349,11040042_11079882,11079882,1433.84301758,SHERIDAN ST NW & GEORGIA AVE NW,13,1fbcefe0a49b56b80ce18ed38ab05e0c,5264,,4375019
-8576462.46766944,4710710.57190064,11009102_11054082,11054082,594.20898438,LANIER PL NW & ADAMS MILL RD NW,13,4e502dd068dbb04fbbb73f8cb214b210,6052a,,4375022
-8577178.28198208,4708395.22067268,11002302_11063182,11002302,1774.35302734,23RD ST NW & N ST NW,13,21f8b83f85c4ca247fe2449330db534d,1162,,4375040
-8575657.93801884,4713044.29352298,11001602_11079562,11001602,4445.96777344,16TH ST NW & SHEPHERD ST NW,13,6876e214c71792da2ef446043b8b365f,5083a,,4375048
-8562773.58781694,4705892.56101257,13005632_15031912,13005632,0,56TH PL SE & EAST CAPITOL ST BN,13,fdc7dcf27e482639fd6008aa9d01fd70,4176,,4375057
-8566569.58812135,4706754.99210487,12003602_36003072,36003072,0,Ramp-36003072 & 36TH ST NE,13,319fafe07a7d1424c56e711a05d6aab8,4068,,4375063
-8565313.86001956,4703178.88848396,13009362_13059602,13009362,6235.62597656,ALABAMA AVE SE & MASSACHUSETTS AVE SE,13,ce88f9b49f97c9e2bd9e395ad69ed8cf,4098,,4375064
-8574659.7535748,4717023.431751,11040042_11070522,11040042,5732.22314453,GEORGIA AVE NW & PINEY BRANCH RD NW,13,07497bb7298b21eddb9d8717649d2e8f,5142,,4375076
-8570286.91138851,4702890.9020076,13001102_13059452_36005522_36005592,36005592,0,Ramp-36005592 & 11TH ST SE & MARTIN LUTHER KING JR AVE SE & Ramp-36005522,13,9cac1e345180317440391973b261040b,4118,,4375079
-8581480.20862774,4710100.45128885,11037892_11090152,11037892,1790.73999023,FOXHALL RD NW & W ST NW,13,7a2935bc22ee6ca54feb87ec174ef708,6263,,4375086
-8577180.09550956,4706789.95731309,11002302_11031332,11002302,645.35699463,23RD ST NW & E ST NW,13,c318b50f20d1f174e6acbf2098f2d494,1156,,4375089
-8568954.04888413,4711512.33232719,12002002_12048752_12075462,12002002,1527.69299316,20TH ST NE & IRVING ST NE & RHODE ISLAND AVE NE,13,b1b816d3c14baf7eac5e4b47a50be38f,3191,,4375115
-8571428.99428529,4706507.09409734,12000602_12019822_12059472,12019822,792.39599609,C ST NE & MARYLAND AVE NE & 6TH ST NE,13,c2c54f3e546765e3074b1280f874fff4,3069b,,4375120
-8564247.59444864,4709090.0882743,12031982_12051802A,12051802A,1374.20898438,KENILWORTH AVE NE & EASTERN AVE NE,13,77050ae29b15ed057e551ded85d528dc,4080,,4375126
-8572608.33265576,4709161.16872497,11074162_12074162_15065322,12074162,0,R ST NE & R ST NW & NORTH CAPITOL ST BN,13,4925dee2c9dfeacae1ba95f0ae30f5bc,3041,,4375142
-8569987.53548563,4705900.12492481,12001402_13001402_15031912,12001402,0,14TH ST NE & 14TH ST SE & EAST CAPITOL ST BN,13,79b89464c06c01b858ac6df9cd397d35,3221,,4375151
-8573816.24075572,4706322.90600622,11000602_11069812,11069812,675.32897949,PENNSYLVANIA AVE NW & 6TH ST NW,13,ddf8e633ee3ddc780e5842fd8fc310f0,2051,,4375170
-8572610.31977879,4707892.22282153,12053492_15065322_47040842,12053492,0,L ST NE & NORTH CAPITOL ST BN & Alley-47040842,13,24f8dd3455a092e802b8de2a5b439e88,2220,,4375190
-8573632.00962186,4718056.21877795,11016382_11021322,11021322,315.16900635,CEDAR ST NW & BLAIR RD NW,13,faf5355b3ab912dc062f77d277133556,5009,,4375198
-8571413.85029035,4708939.92880352,12000402_12064672,12000402,2418.76806641,4TH ST NE & NEW YORK AVE NE,13,af8af1c50ef2f0458559493f655a3187,3178,,4375200
-8562448.39406607,4705894.08361423,12005802_13005802_15031912,13005802,0,58TH ST SE & 58TH ST NE & EAST CAPITOL ST BN,13,11aa337d83407432041e557f90bbf270,4177,,4375204
-8574532.82938498,4713806.10551222,11009882_11040042,11009882,1019.31799316,ALLISON ST NW & GEORGIA AVE NW,13,a20a0075962323a6507e3e41ab4a3c7d,5253,,4375225
-8574559.84138038,4719356.99918291,11040042_11051022,11040042,7545.046875,GEORGIA AVE NW & KALMIA RD NW,13,00874b1fa6f8ea85c52b6b93e6847596,5117,,4375236
-8568145.90649795,4703488.00456708,13002702_13065842,13065842,553.78900146,O ST SE & 27TH ST SE,13,d5b9088469520ac966df88aaa659d941,4140,,4375237
-8573144.52805812,4703991.72603824,14028662_14057852,14028662,549.31402588,DELAWARE AVE SW & M ST SW,13,237de793fd5ce6a2385769c4e48f0d91,2242,,4375239
-8572984.63741772,4714843.51946124,11039062_11064222,11039062,296.82699585,GALLATIN ST NW & NEW HAMPSHIRE AVE NW,13,35fad87f686bb630b68a2ca6fe4741e8,5250,,4375242
-8578114.28332962,4712447.29273531,11025152_11067732,11067732,345.24700928,ORDWAY ST NW & CONNECTICUT AVE NW,13,0e64a9d7c7ad1d320baea8e37bf2743b,6077,,4375249
-8571710.35459334,4711824.56305325,12043292_12060582,12060582,909.17901611,MICHIGAN AVE NE & HAREWOOD RD NE,13,140bf8c0cd2bbb9c1907174553272beb,3231,,4375290
-8574610.90384606,4710758.78553953,11001102_11033862,11033862,394.25900269,EUCLID ST NW & 11TH ST NW,13,0715cec5282261f33e49e1245285c30b,5024,,4375310
-8567885.29323488,4703331.33606679,13002832_13068382_13069812,13069812,3652.83398438,PENNSYLVANIA AVE SE & 28TH PL SE & P ST SE,13,3d986313059aef52244d30c4e154a65c,4202,,4375314
-8573814.89544746,4715436.29604414,11000502_11052062,11000502,4907.79101563,5TH ST NW & KENNEDY ST NW,13,8a1a526afcb9f88fc334128c803bb708,5016,,4375315
-8572765.54509113,4716330.48186852,11051352_11069682_58015172,58015172,0,Driveway-58015172 & KANSAS AVE NW & PEABODY ST NW,13,e31bb5b3aa23ca37aa8d777c29de2f93,5152a,,4375326
-8571827.9267829,4703994.96754389,13000302_13057852,13057852,612.63397217,M ST SE & 3RD ST SE,13,c9c5c18b2a42a47085241179ee91ffe5,2243,,4375334
-8573259.76891319,4708167.11005924,11057852_11064282,11064282,1568.86206055,NEW JERSEY AVE NW & M ST NW,13,e720811e5a8fe78bd1efdbaed20195ce,3045a,,4375342
-8572954.34908528,4709091.9470364,11000102_11036722,11036722,306.77600098,FLORIDA AVE NW & 1ST ST NW,13,4eac6116567377179ff307382e19a3fe,3006,,4375362
-8576812.49753514,4712023.20335475,11009102_11052972,11052972,140.75700378,KLINGLE RD NW & ADAMS MILL RD NW,13,5daaa16cfc7a5a784266207f538c0da6,6203,,4375382
-8570658.4813284,4705900.42992903,12001102_13001102_15031912,13001102,0,11TH ST SE & 11TH ST NE & EAST CAPITOL ST BN,13,56b4a9c7030e30b3b0fbab1fcb694616,4219,,4375388
-8571663.31357971,4711850.1652255,12000402_12060582_58001402,58001402,0,Driveway-58001402 & MICHIGAN AVE NE & 4TH ST NE,13,dc3dd735e5825ac7e27b260ba7de47ea,3231,,4375398
-8570658.19542412,4704897.62551777,13001102_13031332_13069812,13069812,1170.35900879,PENNSYLVANIA AVE SE & 11TH ST SE & E ST SE,13,296dd32547acced6d25d443232c3f71e,4035,,4375400
-8583503.65069083,4711687.99768759,11020992_11057912,11020992,4350.72705078,CATHEDRAL AVE NW & MACARTHUR BLVD NW,13,daab3e7c5fbbb9c7ab4c7c8e5e7d8e1b,6095,,4375409
-8575662.96942824,4711117.32702305,11001602_11043742_36001172,11001602,2951.18701172,16TH ST NW & HARVARD ST NW & Ramp-36001172,13,76b6747385f0e234917a37bcf56a9f30,5091,,4375411
-8579553.17066025,4710239.0485757,11042642_11094052_58015422,58015422,0,Driveway-58015422 & HALL PL NW & WISCONSIN AVE NW,13,a0020d4a844d41e1285cd434edba6211,6139,,4375414
-8574269.32238513,4708585.13488679,11000902_11065842,11000902,2104.8059082,9TH ST NW & O ST NW,13,94b07a1d2d02d13155bb9db52a9deac5,2078,,4375443
-8581675.90163175,4715364.78216643,11004602_11039712_11076312,11076312,1198.9329834,RIVER RD NW & 46TH ST NW & GARRISON ST NW,13,8328114479369bf49691520370416038,6048,,4375471
-8571631.66357449,4715270.93382796,12052062_12081442,12081442,5719.07177734,SOUTH DAKOTA AVE NE & KENNEDY ST NE,13,086a6f92e9da9bd7c68e768ed83141c3,5209,,4375474
-8571513.49297127,4701895.52042751,13035682_13083722,13035682,309.43099976,FIRTH STERLING AVE SE & SUMNER RD SE,13,e364fd18f23cd5659f8b2ad867cf93ce,4268,,4375478
-8575886.95089765,4708167.13734387,11001702_11057852,11001702,1881.80505371,17TH ST NW & M ST NW,13,955ca77a5f9762bda7d3bd1144904e3b,1074,,4375482
-8578142.63813563,4712623.48876043,11071632_11073322,11071632,792.21002197,PORTER ST NW & QUEBEC ST NW,13,a09b54513196b69d4500fcf0f10c2e64,6245,,4375497
